schema_version,run_id,dataset,n_neuron,edge_count,mean_fanout,t_steps,warmup_steps,seed,timing_method,update_backend,current_backend,cusparse_primitive,cusparse_algorithm,baseline_cuda_graph,cudagraph_proxy_requested,kernel_active_profile_requested,requested_activity,actual_activity,n_active_per_step,spike_seed,repeat,cudagraph_status,kernel_profile_status,eager_wall_total_ms,eager_gpu_total_ms,eager_boundary_ms,instrumented_wall_total_ms,instrumented_gpu_total_ms,update_phase_elapsed_ms,current_phase_elapsed_ms,raw_inter_phase_residual_ms,inter_phase_residual_ms,instrumentation_wall_delta_ms,cudagraph_wall_total_ms,cudagraph_gpu_total_ms,raw_graph_removable_wall_ms,raw_graph_removable_gpu_ms,graph_removable_wall_ms,graph_removable_gpu_ms,update_kernel_active_ms,current_kernel_active_ms,execution_overhead_ms,update_kernel_count,current_kernel_count,ignored_device_event_count,eager_wall_us_per_step,eager_gpu_us_per_step,update_phase_elapsed_us_per_step,current_phase_elapsed_us_per_step,inter_phase_residual_us_per_step,cudagraph_wall_us_per_step,cudagraph_gpu_us_per_step,graph_removable_wall_us_per_step,graph_removable_gpu_us_per_step,update_kernel_active_us_per_step,current_kernel_active_us_per_step,execution_overhead_us_per_step,update_fraction_of_instrumented_gpu,current_fraction_of_instrumented_gpu,inter_phase_fraction_of_instrumented_gpu,graph_removable_wall_fraction_of_eager
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.02,0.020001586855069642,2773,44,9,ok,ok,178.75991389155388,178.74771118164062,0.012202709913253784,183.83364519104362,183.79539489746094,20.965216036885977,161.33961527049541,1.490563590079546,1.490563590079546,5.073731299489737,178.17403795197606,178.15455627441406,0.5858759395778179,0.5931549072265625,0.5858759395778179,0.5931549072265625,15.830665999999994,158.63484400000007,4.294403891553799,13000,3000,0,178.75991389155388,178.74771118164062,20.965216036885977,161.33961527049541,1.490563590079546,178.17403795197606,178.15455627441406,0.5858759395778179,0.5931549072265625,15.830665999999994,158.63484400000007,4.294403891553799,0.11406823358432036,0.8778218592500995,0.008109907165580119,0.0032774458592167606
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.04,0.040003173710139284,5546,45,0,ok,ok,180.17095187678933,180.14895629882812,0.021995577961206436,185.69239904172719,185.657470703125,22.343840079382062,161.83459141850471,1.479039205238223,1.479039205238223,5.521447164937854,175.90030515566468,175.8856658935547,4.270646721124649,4.2632904052734375,4.270646721124649,4.2632904052734375,15.86315400000039,158.68541399999836,5.622383876790593,13000,3000,0,180.17095187678933,180.14895629882812,22.343840079382062,161.83459141850471,1.479039205238223,175.90030515566468,175.8856658935547,4.270646721124649,4.2632904052734375,15.86315400000039,158.68541399999836,5.622383876790592,0.12034980329507403,0.8716837022803452,0.007966494424580825,0.023703303316314546
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.04,0.040003173710139284,5546,45,1,ok,ok,179.3824869673699,179.3699493408203,0.012537626549601555,185.76002307236195,185.71778869628906,22.448640139773488,161.71430304646492,1.5548455100506544,1.5548455100506544,6.377536104992032,178.3312549814582,178.3125457763672,1.051231985911727,1.057403564453125,1.051231985911727,1.057403564453125,15.84460700000029,158.6852720000005,4.852607967369124,13000,3000,0,179.3824869673699,179.3699493408203,22.448640139773488,161.71430304646492,1.5548455100506544,178.3312549814582,178.3125457763672,1.051231985911727,1.057403564453125,15.84460700000029,158.6852720000005,4.852607967369123,0.12087501309034296,0.8707528997716104,0.008372087138046581,0.0058602821472920515
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.04,0.040003173710139284,5546,45,2,ok,ok,180.02169206738472,180.00025939941406,0.02143266797065735,185.33352599479258,185.2943115234375,22.326528111472726,161.4773432314396,1.4904401805251837,1.4904401805251837,5.311833927407861,178.98658220656216,178.970947265625,1.0351098608225584,1.0293121337890625,1.0351098608225584,1.0293121337890625,15.853278000000698,158.68374100000082,5.4846730673831985,13000,3000,0,180.02169206738472,180.00025939941406,22.326528111472726,161.4773432314396,1.4904401805251837,178.98658220656216,178.970947265625,1.0351098608225584,1.0293121337890625,15.853278000000698,158.68374100000082,5.484673067383199,0.12049224786184917,0.8714641151356374,0.00804363700251349,0.005749917406815073
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.04,0.040003173710139284,5546,45,3,ok,ok,179.38763182610273,179.3753662109375,0.012265615165233612,185.6838520616293,185.64723205566406,22.43065611831844,161.71977554261684,1.4968003947287798,1.4968003947287798,6.296220235526562,178.33197000436485,178.3112335205078,1.0556618217378855,1.0641326904296875,1.0556618217378855,1.0641326904296875,15.84875299999983,158.73052599999946,4.808352826103459,13000,3000,0,179.38763182610273,179.3753662109375,22.43065611831844,161.71977554261684,1.4968003947287798,178.33197000436485,178.3112335205078,1.0556618217378855,1.0641326904296875,15.84875299999983,158.73052599999946,4.808352826103459,0.12082408054213746,0.8711133139551854,0.008062605502677156,0.005884808283556793
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.04,0.040003173710139284,5546,45,4,ok,ok,179.92966691963375,179.91104125976562,0.018625659868121147,185.65757805481553,185.62002563476562,22.35328011214733,161.7885756343603,1.4781698882579803,1.4781698882579803,5.727911135181785,177.94641410000622,177.93353271484375,1.9832528196275234,1.977508544921875,1.9832528196275234,1.977508544921875,15.842843000000599,158.70102099999914,5.385802919634017,13000,3000,0,179.92966691963375,179.91104125976562,22.35328011214733,161.7885756343603,1.4781698882579803,177.94641410000622,177.93353271484375,1.9832528196275234,1.977508544921875,15.842843000000599,158.70102099999914,5.385802919634017,0.1204249381805962,0.8716116436310748,0.00796341818832896,0.011022378096844644
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.04,0.040003173710139284,5546,45,5,ok,ok,179.3627340812236,179.34988403320312,0.012850048020482063,185.77376613393426,185.7394561767578,22.497184110805392,161.75276751816273,1.4895045477896929,1.4895045477896929,6.411032052710652,178.11427894048393,178.09475708007812,1.2484551407396793,1.255126953125,1.2484551407396793,1.255126953125,15.853649999999929,158.65475499999914,4.8543290812245345,13000,3000,0,179.3627340812236,179.34988403320312,22.497184110805392,161.75276751816273,1.4895045477896929,178.11427894048393,178.09475708007812,1.2484551407396793,1.255126953125,15.853649999999929,158.65475499999914,4.854329081224534,0.12112226757784886,0.8708584102035472,0.008019322218603972,0.006960504628427007
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.04,0.040003173710139284,5546,45,6,ok,ok,179.89814514294267,179.8805389404297,0.017606202512979507,185.59719901531935,185.5606689453125,22.437152102589607,161.63423936069012,1.4892774820327759,1.4892774820327759,5.69905387237668,177.89713200181723,177.88307189941406,2.0010131411254406,1.997467041015625,2.0010131411254406,1.997467041015625,15.860065999999406,158.702188,5.335891142943268,13000,3000,0,179.89814514294267,179.8805389404297,22.437152102589607,161.63423936069012,1.4892774820327759,177.89713200181723,177.88307189941406,2.0010131411254406,1.997467041015625,15.860065999999406,158.702188,5.335891142943268,0.12091545169629762,0.8710587231625369,0.008025825141165493,0.011123033756326306
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.04,0.040003173710139284,5546,45,7,ok,ok,179.44407206960022,179.43128967285156,0.012782396748661995,185.65372098237276,185.61331176757812,22.452448090538383,161.65564762055874,1.5052160564810038,1.5052160564810038,6.209648912772536,178.0116860754788,177.99288940429688,1.4323859941214323,1.4384002685546875,1.4323859941214323,1.4384002685546875,15.846677000000541,158.67539700000017,4.9219980695995105,13000,3000,0,179.44407206960022,179.43128967285156,22.452448090538383,161.65564762055874,1.5052160564810038,178.0116860754788,177.99288940429688,1.4323859941214323,1.4384002685546875,15.846677000000541,158.67539700000017,4.921998069599511,0.1209635660111111,0.8709270153154814,0.008109418673407488,0.007982353373957423
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.04,0.040003173710139284,5546,45,8,ok,ok,180.16988690942526,180.1518096923828,0.018077217042446136,185.71201199665666,185.67417907714844,22.278112154453993,161.90211141109467,1.4939555115997791,1.4939555115997791,5.542125087231398,178.04627399891615,178.03245544433594,2.1236129105091095,2.119354248046875,2.1236129105091095,2.119354248046875,15.85920500000096,158.69139999999993,5.619281909424359,13000,3000,0,180.16988690942526,180.1518096923828,22.278112154453993,161.90211141109467,1.4939555115997791,178.04627399891615,178.03245544433594,2.1236129105091095,2.119354248046875,15.85920500000096,158.69139999999993,5.619281909424359,0.11998497726060951,0.8719689092785682,0.008046113460822325,0.01178672500125778
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.04,0.040003173710139284,5546,45,9,ok,ok,179.4683220796287,179.4559326171875,0.012389462441205978,185.51442096941173,185.47760009765625,22.310912081971765,161.6995194554329,1.4671685602515936,1.4671685602515936,6.046098889783025,178.351464914158,178.33255004882812,1.1168571654707193,1.123382568359375,1.1168571654707193,1.123382568359375,15.856977000001635,158.68727699999997,4.924068079627119,13000,3000,0,179.4683220796287,179.4559326171875,22.310912081971765,161.6995194554329,1.4671685602515936,178.351464914158,178.33255004882812,1.1168571654707193,1.123382568359375,15.856977000001635,158.68727699999997,4.924068079627119,0.12028898406182091,0.8718007962702563,0.007910219667922764,0.006223143742187429
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.08,0.07999913444268929,11091,46,0,ok,ok,179.34060702100396,179.31581115722656,0.024795863777399063,184.13378298282623,184.09852600097656,21.223999965935946,161.39820756018162,1.4763184748589993,1.4763184748589993,4.793175961822271,175.86073302663863,175.84591674804688,3.4798739943653345,3.4698944091796875,3.4798739943653345,3.4698944091796875,15.921120000001348,158.68287699999937,4.7366100210032585,13000,3000,0,179.34060702100396,179.31581115722656,21.223999965935946,161.39820756018162,1.4763184748589993,175.86073302663863,175.84591674804688,3.4798739943653345,3.4698944091796875,15.921120000001348,158.68287699999937,4.7366100210032585,0.11528609395722897,0.876694730077988,0.008019175964782944,0.01940371482046885
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.08,0.07999913444268929,11091,46,1,ok,ok,178.72406891547143,178.71218872070312,0.011880194768309593,184.2765191104263,184.2196807861328,21.250143963843584,161.50537529587746,1.4641615264117718,1.4641615264117718,5.552450194954872,178.20086888968945,178.18275451660156,0.5232000257819891,0.5294342041015625,0.5232000257819891,0.5294342041015625,15.915309000001406,158.66050299999998,4.148256915470057,13000,3000,0,178.72406891547143,178.71218872070312,21.250143963843584,161.50537529587746,1.4641615264117718,178.20086888968945,178.18275451660156,0.5232000257819891,0.5294342041015625,15.915309000001406,158.66050299999998,4.148256915470057,0.11535219186767365,0.8766998976801768,0.007947910452149622,0.0029274178288176706
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.08,0.07999913444268929,11091,46,2,ok,ok,179.3681939598173,179.35023498535156,0.017958974465727806,184.0818179771304,184.04544067382812,21.256703943014145,161.29743956029415,1.4912971705198288,1.4912971705198288,4.713624017313123,182.42368497885764,182.4108123779297,-3.055491019040346,-3.060577392578125,0.0,0.0,15.904698000000492,158.67624599999962,4.7872499598171885,13000,3000,0,179.3681939598173,179.35023498535156,21.256703943014145,161.29743956029415,1.4912971705198288,182.42368497885764,182.4108123779297,0.0,0.0,15.904698000000492,158.67624599999962,4.787249959817189,0.11549704173702424,0.8764000834236976,0.00810287483927819,0.0
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.08,0.07999913444268929,11091,46,3,ok,ok,178.6107940133661,178.59750366210938,0.013290351256728172,184.1368160676211,184.10015869140625,21.235103944316506,161.3569914251566,1.5080633219331503,1.5080633219331503,5.526022054255009,178.12458612024784,178.10549926757812,0.4862078931182623,0.49200439453125,0.4862078931182623,0.49200439453125,15.897493999998796,158.65083299999984,4.062467013367467,13000,3000,0,178.6107940133661,178.59750366210938,21.235103944316506,161.3569914251566,1.5080633219331503,178.12458612024784,178.10549926757812,0.4862078931182623,0.49200439453125,15.897493999998796,158.65083299999984,4.062467013367467,0.11534538642039614,0.8764630762520288,0.00819153732757508,0.00272216410998026
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.08,0.07999913444268929,11091,46,4,ok,ok,179.0810648817569,179.06329345703125,0.01777142472565174,184.17245685122907,184.13670349121094,21.24467198178172,161.40134304761887,1.4906884618103504,1.4906884618103504,5.09139196947217,180.11597404256463,180.1012420654297,-1.0349091608077288,-1.0379486083984375,0.0,0.0,15.904658000000575,158.7450079999997,4.431398881756621,13000,3000,0,179.0810648817569,179.06329345703125,21.24467198178172,161.40134304761887,1.4906884618103504,180.11597404256463,180.1012420654297,0.0,0.0,15.904658000000575,158.7450079999997,4.431398881756621,0.11537445592858545,0.8765299909657759,0.008095553105638729,0.0
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.08,0.07999913444268929,11091,46,5,ok,ok,178.85330109857023,178.84066772460938,0.012633373960852623,183.96800779737532,183.93055725097656,21.258304005488753,161.1907835751772,1.4814696703106165,1.4814696703106165,5.114706698805094,178.00649302080274,177.9871368408203,0.8468080777674913,0.8535308837890625,0.8468080777674913,0.8535308837890625,15.915378999999419,158.67442900000069,4.263493098570137,13000,3000,0,178.85330109857023,178.84066772460938,21.258304005488753,161.1907835751772,1.4814696703106165,178.00649302080274,177.9871368408203,0.8468080777674913,0.8535308837890625,15.915378999999419,158.67442900000069,4.263493098570137,0.11557788071332495,0.8763676138665174,0.008054505420157699,0.004734651653428503
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.08,0.07999913444268929,11091,46,6,ok,ok,179.43002306856215,179.41241455078125,0.0176085177809,184.17199701070786,184.13052368164062,21.289247991517186,161.36169523000717,1.4795804601162672,1.4795804601162672,4.741973942145705,178.01339481957257,177.9996795654297,1.416628248989582,1.4127349853515625,1.416628248989582,1.4127349853515625,15.91883799999968,158.72350399999988,4.787681068562591,13000,3000,0,179.43002306856215,179.41241455078125,21.289247991517186,161.36169523000717,1.4795804601162672,178.01339481957257,177.9996795654297,1.416628248989582,1.4127349853515625,15.91883799999968,158.72350399999988,4.787681068562591,0.1156204173313819,0.8763440846396523,0.008035498028965818,0.00789515725831609
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.08,0.07999913444268929,11091,46,7,ok,ok,178.8118090480566,178.79991149902344,0.011897549033164978,184.15179499424994,184.11683654785156,21.28108794800937,161.3685431778431,1.4672054219990969,1.4672054219990969,5.339985946193337,177.92167305015028,177.9028778076172,0.8901359979063272,0.89703369140625,0.8901359979063272,0.89703369140625,15.906122999998388,158.65394099999986,4.251745048058353,13000,3000,0,178.8118090480566,178.79991149902344,21.28108794800937,161.3685431778431,1.4672054219990969,177.92167305015028,177.9028778076172,0.8901359979063272,0.89703369140625,15.906122999998388,158.65394099999986,4.251745048058354,0.11558469256274921,0.8764464250172133,0.007968882420037526,0.004978060468406193
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.08,0.07999913444268929,11091,46,8,ok,ok,179.03860798105597,179.01983642578125,0.01877155527472496,184.24482503905892,184.21017456054688,21.29868797212839,161.4405751824379,1.470911405980587,1.470911405980587,5.206217058002949,177.80040996149182,177.78160095214844,1.2381980195641518,1.2382354736328125,1.2381980195641518,1.2382354736328125,15.928837000002408,158.68467799999982,4.425092981053751,13000,3000,0,179.03860798105597,179.01983642578125,21.29868797212839,161.4405751824379,1.470911405980587,177.80040996149182,177.78160095214844,1.2381980195641518,1.2382354736328125,15.928837000002408,158.68467799999982,4.4250929810537505,0.11562166977442313,0.8763933673455969,0.007984962879979914,0.006915815720010318
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.08,0.07999913444268929,11091,46,9,ok,ok,178.85855911299586,178.8456268310547,0.01293228194117546,184.28461393341422,184.24928283691406,21.27904001250863,161.49676732718945,1.4734754972159863,1.4734754972159863,5.426054820418358,178.14453109167516,178.12527465820312,0.7140280213207006,0.7203521728515625,0.7140280213207006,0.7203521728515625,15.90836500000013,158.63569300000032,4.31450111299543,13000,3000,0,178.85855911299586,178.8456268310547,21.27904001250863,161.49676732718945,1.4734754972159863,178.14453109167516,178.12527465820312,0.7140280213207006,0.7203521728515625,15.90836500000013,158.63569300000032,4.31450111299543,0.11549049030135713,0.8765123252617286,0.007997184436914278,0.003992137837080559
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.16,0.15999826888537858,22182,47,0,ok,ok,178.47345094196498,178.44866943359375,0.02478150837123394,183.92640794627368,183.8871307373047,20.972896069288254,161.40745532512665,1.5067793428897858,1.5067793428897858,5.452957004308701,175.97624799236655,175.96092224121094,2.4972029495984316,2.4877471923828125,2.4972029495984316,2.4877471923828125,15.930431000000901,158.71462099999965,3.828398941964423,13000,3000,0,178.47345094196498,178.44866943359375,20.972896069288254,161.40745532512665,1.5067793428897858,175.97624799236655,175.96092224121094,2.4972029495984316,2.4877471923828125,15.930431000000901,158.71462099999965,3.8283989419644233,0.11405309324908368,0.877752862192995,0.008194044557921363,0.013992013581955438
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.16,0.15999826888537858,22182,47,1,ok,ok,177.7271090541035,177.71539306640625,0.01171598769724369,183.99261799640954,183.95053100585938,20.976256063207984,161.47523142397404,1.4990435186773539,1.4990435186773539,6.265508942306042,179.06092200428247,179.0430450439453,-1.3338129501789808,-1.3276519775390625,0.0,0.0,15.93218999999929,158.75950599999956,3.0354130541046516,13000,3000,0,177.7271090541035,177.71539306640625,20.976256063207984,161.47523142397404,1.4990435186773539,179.06092200428247,179.0430450439453,0.0,0.0,15.93218999999929,158.75950599999956,3.0354130541046516,0.11403204953259867,0.8778187838926682,0.008149166574733099,0.0
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.16,0.15999826888537858,22182,47,2,ok,ok,178.30147221684456,178.2823944091797,0.019077807664871216,183.96363803185523,183.92247009277344,20.940736059099436,161.48284719884396,1.4988868348300457,1.4988868348300457,5.662165815010667,178.01244999282062,177.99853515625,0.2890222240239382,0.2838592529296875,0.2890222240239382,0.2838592529296875,15.940309000001113,158.72688499999967,3.634278216843768,13000,3000,0,178.30147221684456,178.2823944091797,20.940736059099436,161.48284719884396,1.4988868348300457,178.01244999282062,177.99853515625,0.2890222240239382,0.2838592529296875,15.940309000001113,158.72688499999967,3.634278216843768,0.11385632244138845,0.8779941195732606,0.00814955798535102,0.0016209749725029671
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.16,0.15999826888537858,22182,47,3,ok,ok,178.04179014638066,178.02943420410156,0.012355942279100418,183.98765893653035,183.94854736328125,21.004992108792067,161.4699834138155,1.473571840673685,1.473571840673685,5.945868790149689,178.41690499335527,178.39736938476562,-0.3751148469746113,-0.3679351806640625,0.0,0.0,15.937283999999032,158.7758549999997,3.3286511463819295,13000,3000,0,178.04179014638066,178.02943420410156,21.004992108792067,161.4699834138155,1.473571840673685,178.41690499335527,178.39736938476562,0.0,0.0,15.937283999999032,158.7758549999997,3.32865114638193,0.11418949706250826,0.8777997202387651,0.008010782698726715,0.0
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.16,0.15999826888537858,22182,47,4,ok,ok,178.53321507573128,178.51487731933594,0.018337756395339966,183.90114489011467,183.86341857910156,21.02416006475687,161.3558711707592,1.4833873435854912,1.4833873435854912,5.367929814383388,177.74267098866403,177.73008728027344,0.7905440870672464,0.7847900390625,0.7905440870672464,0.7847900390625,15.93732499999997,158.62917899999994,3.966711075731382,13000,3000,0,178.53321507573128,178.51487731933594,21.02416006475687,161.3558711707592,1.4833873435854912,177.74267098866403,177.73008728027344,0.7905440870672464,0.7847900390625,15.93732499999997,158.62917899999994,3.966711075731382,0.11434661787119918,0.8775855056852476,0.008067876443553178,0.004427994458800895
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.16,0.15999826888537858,22182,47,5,ok,ok,177.71212896332145,177.69981384277344,0.012315120548009872,184.04419999569654,184.0088653564453,21.001888066530228,161.52828745543957,1.4786898344755173,1.4786898344755173,6.332071032375097,178.28435986302793,178.2651824951172,-0.5722308997064829,-0.56536865234375,0.0,0.0,15.945331000000719,158.65527699999953,3.1115209633211975,13000,3000,0,177.71212896332145,177.69981384277344,21.001888066530228,161.52828745543957,1.4786898344755173,178.28435986302793,178.2651824951172,0.0,0.0,15.945331000000719,158.65527699999953,3.1115209633211975,0.11413519683330078,0.8778288325540272,0.00803597061267202,0.0
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.16,0.15999826888537858,22182,47,6,ok,ok,178.53610683232546,178.51795959472656,0.018147237598896027,184.07113407738507,184.0298309326172,21.006656102836132,161.54668729007244,1.4764875397086143,1.4764875397086143,5.535027245059609,177.94176493771374,177.92796325683594,0.5943418946117163,0.589996337890625,0.5943418946117163,0.589996337890625,15.938163999999604,158.63295199999973,3.964990832326123,13000,3000,0,178.53610683232546,178.51795959472656,21.006656102836132,161.54668729007244,1.4764875397086143,177.94176493771374,177.92796325683594,0.5943418946117163,0.589996337890625,15.938163999999604,158.63295199999973,3.964990832326123,0.1141481030351419,0.8778288089023079,0.00802308806255021,0.0033289730864911283
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.16,0.15999826888537858,22182,47,7,ok,ok,177.83716600388288,177.8249969482422,0.01216905564069748,183.96980315446854,183.9351043701172,20.99897608347237,161.47497528791428,1.4611529987305403,1.4611529987305403,6.132637150585651,178.29845217056572,178.28073120117188,-0.4612861666828394,-0.4557342529296875,0.0,0.0,15.927941999999945,158.67926500000007,3.2299590038828683,13000,3000,0,177.83716600388288,177.8249969482422,20.99897608347237,161.47497528791428,1.4611529987305403,178.29845217056572,178.28073120117188,0.0,0.0,15.927941999999945,158.67926500000007,3.2299590038828683,0.11416513533609056,0.877891014012158,0.007943850651751525,0.0
3,20260810T162623Z,flybrain,138639,15091983,108.85813515677407,1000,100,42,separate_eager_cupti_phase_event_and_cudagraph_passes,pytorch_cuda_eager,cusparse_direct_eager,SpMV,CUSPARSE_SPMV_ALG_DEFAULT,False,True,True,0.16,0.15999826888537858,22182,47,8,ok,ok,178.506663069129,178.48800659179688,0.018656477332115173,183.78550582565367,183.74896240234375,20.98195205256343,161.2606712281704,1.5063391216099262,1.5063391216099262,5.278842756524682,177.92964004911482,177.916259765625,0.5770230200141668,0.571746826171875,0.5770230200141668,0.571746826171875,15.936017999999759,158.64907299999985,3.9215720691293825,13000,3000,0,178.506663069129,178.48800659179688,20.98195205256343,161.2606712281704,1.5063391216099262,177.92964004911482,177.916259765625,0.5770230200141668,0.571746826171875,15.936017999999759,158.64907299999985,3.921572069129383,0.11418813896004781,0.8776140508215109,0.008197810218441334,0.00323250129767261
